index,Order ID,Cust ID,Gender,Age,Date,Status,Channel,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
3188,OD-2025-09037,CUST-16592,Women,29,2025-07-08,Delivered,Myntra,SKU-4453,Top,M,2,INR,2802.09,Chennai,Tamil Nadu,695272,India,FALSE
3189,OD-2025-09763,CUST-51023,Women,57,2025-10-11,Delivered,Ajio,SKU-3438,Saree,XL,2,INR,1682.11,Delhi,Delhi,334248,India,FALSE
3190,OD-2025-06313,CUST-38560,Women,45,2025-09-20,Delivered,Nykaa,SKU-3525,Western Dress,XS,2,INR,3514.31,Kolkata,West Bengal,732599,India,FALSE
3191,OD-2025-00130,CUST-21086,Women,53,2025-09-10,Returned,Amazon,SKU-7946,Blouse,XL,3,INR,940.21,Mumbai,Maharashtra,621986,India,FALSE
3192,OD-2025-07893,CUST-42602,Women,65,2025-02-18,Delivered,Amazon,SKU-3576,Top,XXL,3,INR,1636.38,Mumbai,Maharashtra,168764,India,FALSE
3193,OD-2025-07971,CUST-74233,Men,51,2025-02-09,Delivered,Nykaa,SKU-7729,Saree,XXL,1,INR,908.34,Lucknow,Uttar Pradesh,571638,India,FALSE
3194,OD-2025-03606,CUST-62973,Women,65,2025-08-16,Returned,Meesho,SKU-7771,Top,XXL,2,INR,3594.77,Ahmedabad,Gujarat,605571,India,TRUE
3195,OD-2025-04263,CUST-51673,Women,28,2025-03-05,Delivered,Nykaa,SKU-6424,Saree,XS,1,INR,815.62,Kolkata,West Bengal,500913,India,FALSE
3196,OD-2025-03732,CUST-40493,Men,50,2025-02-23,Delivered,Amazon,SKU-6245,Top,XXL,2,INR,658.35,Pune,Maharashtra,354698,India,FALSE
3197,OD-2025-02258,CUST-91681,Women,47,2025-09-17,Cancelled,Myntra,SKU-8350,Blouse,S,2,INR,2616.15,Kolkata,West Bengal,401881,India,FALSE
3198,OD-2025-02884,CUST-67793,Women,51,2025-09-13,Delivered,Flipkart,SKU-3671,Blouse,XXL,1,INR,3066.91,Chennai,Tamil Nadu,555772,India,FALSE
3199,OD-2025-04440,CUST-58191,Men,51,2025-07-07,Delivered,Flipkart,SKU-1988,Kurta,M,3,INR,1654.71,Jaipur,Rajasthan,833514,India,TRUE
3200,OD-2025-06099,CUST-54258,Men,51,2025-01-07,Delivered,Ajio,SKU-3945,Western Dress,S,2,INR,3348.75,Kolkata,West Bengal,366094,India,FALSE
3201,OD-2025-03469,CUST-26727,Women,35,2025-01-26,Returned,Meesho,SKU-4534,Saree,M,1,INR,3942.33,Ahmedabad,Gujarat,968173,India,FALSE
3202,OD-2025-09498,CUST-79753,Women,57,2025-01-01,Cancelled,Ajio,SKU-9937,Saree,S,2,INR,578.98,Hyderabad,Telangana,496339,India,FALSE
3203,OD-2025-01549,CUST-63191,Women,25,2025-12-23,Delivered,Myntra,SKU-5278,Western Dress,M,1,INR,1276.17,Chennai,Tamil Nadu,910088,India,FALSE
3204,OD-2025-07197,CUST-21153,Women,48,2025-10-09,Returned,Meesho,SKU-4980,Top,L,2,INR,3590.13,Jaipur,Rajasthan,217189,India,FALSE
3205,OD-2025-07848,CUST-22830,Men,44,2025-10-02,Delivered,Amazon,SKU-2295,Blouse,M,1,INR,4835.99,Mumbai,Maharashtra,941280,India,FALSE
3206,OD-2025-05910,CUST-55809,Men,26,2025-12-21,Delivered,Meesho,SKU-3240,Western Dress,XS,2,INR,2037.32,Bombay,Maharashtra,967672,India,FALSE
3207,OD-2025-06525,CUST-87482,Men,45,2025-08-08,Returned,  Nykaa  ,SKU-3119,Blouse,M,1,INR,4606.41,Jaipur,Rajasthan,489181,India,FALSE
3208,OD-2025-06829,CUST-31572,Women,31,2025-02-16,Returned,Myntra,SKU-5466,Kurta,XL,1,INR,2344.31,Ahmedabad,Gujarat,689494,India,FALSE
3209,OD-2025-01816,CUST-83158,Women,61,06 Jun 2025,Delivered,Myntra,SKU-1023,Western Dress,M,1,INR,1486.79,Pune,Maharashtra,119776,India,FALSE
3210,OD-2025-06135,CUST-58450,Women,39,2025-05-27,Delivered,Myntra,SKU-3440,Top,S,0,INR,1862.01,Lucknow,Uttar Pradesh,931068,India,FALSE
3211,OD-2025-06615,CUST-73289,Women,62,27 Jan 2025,Delivered,Myntra,SKU-6732,Blouse,XXL,1,INR,3062.72,Lucknow,Uttar Pradesh,282866,India,FALSE
3212,OD-2025-01408,CUST-60354,Men,49,2025-10-16,Returned,Amazon,SKU-3656,Western Dress,S,1,INR,587.74,mumbai,Maharashtra,899946,India,FALSE
3213,OD-2025-07148,CUST-38742,Women,50,2025-01-22,Cancelled,Amazon,SKU-4648,Blouse,XS,2,INR,2533.12,Dehli,Delhi,767492,India,FALSE
3214,OD-2025-09305,CUST-85532,Women,51,2025-02-18,Delivered,Meesho,SKU-1320,Saree,S,1,INR,4087.38,Chennai,Tamil Nadu,386315,India,FALSE
3215,OD-2025-05390,CUST-69841,Women,43,2025-09-12,Delivered,Nykaa,SKU-8170,Top,L,1,INR,675.94,DELHI,Delhi,572363,India,FALSE
3216,OD-2025-02145,CUST-20734,Women,44,2025-06-19,Delivered,Amazon,SKU-8247,Ethnic Dress,M,1,INR,4344.22,Kolkata,West Bengal,840571,India,FALSE
3217,OD-2025-04895,CUST-76903,Men,22,2025-01-02,Delivered,Meesho,SKU-2313,Western Dress,XL,1,INR,4214.83,Jaipur,Rajasthan,287266,India,FALSE
3218,OD-2025-02482,CUST-66141,Men,58,2025-06-03,Returned,Flipkart,SKU-7173,Saree,XXL,1,INR,1269.87,Jaipur,Rajasthan,666734,India,FALSE
3219,OD-2025-06627,CUST-63365,Men,52,2025-08-27,Delivered,Myntra,SKU-6663,Kurta,XL,4,INR,2415.65,Delhi,Delhi,546703,India,FALSE
3220,OD-2025-04935,CUST-18403,Women,52,2025-03-30,Delivered,Nykaa,SKU-6956,Ethnic Dress,L,1,INR,2391.38,Hyderabad,Telangana,269445,India,FALSE
3221,OD-2025-00637,CUST-78806,Women,24,2025-07-05,Delivered,Flipkart,SKU-6468,Western Dress,XS,1,INR,1296.86,Bangalore,Karnataka,939250,India,TRUE
3222,OD-2025-08315,CUST-54717,Women,29,2025-04-06,Delivered,Flipkart,SKU-7533,Saree,XXL,3,INR,3621.09,Kolkata,West Bengal,954534,India,FALSE
3223,OD-2025-03733,CUST-32965,Women,64,2025-06-21,Delivered,Amazon,SKU-6346,Saree,M,3,INR,4040.56,Bangalore,Karnataka,320552,India,FALSE
3224,OD-2025-04316,CUST-56713,Women,35,2025-01-20,Delivered,Amazon,SKU-8228,Blouse,M,1,INR,4074.95,Ahmedabad,Gujarat,431419,India,FALSE
3225,OD-2025-01855,CUST-17294,Women,26,2025-03-16,Delivered,Nykaa,SKU-8590,Top,XXL,1,INR,2432.94,Mumbai,Maharashtra,156771,India,FALSE
3226,OD-2025-09762,CUST-81055,  Women  ,26,2025-03-10,Delivered,Flipkart,SKU-5283,Kurta,XL,1,INR,2846.45,Kolkata,West Bengal,699670,India,FALSE
3227,OD-2025-01832,CUST-78271,MALE,65,2025-10-04,Cancelled,Nykaa,SKU-6779,Saree,XL,1,INR,3319.73,Chennai,Tamil Nadu,688063,India,FALSE
3228,OD-2025-07878,CUST-37782,Women,24,2025-05-24,Delivered,Meesho,SKU-7475,Saree,M,1,INR,,Mumbai,Maharashtra,581955,India,FALSE
3229,OD-2025-04825,CUST-67517,Women,-5,2025-05-22,Cancelled,Flipkart,SKU-5417,Blouse,XL,1,INR,1583.83,Ahmedabad,Gujarat,420775,India,FALSE
3230,OD-2025-02353,CUST-70675,Women,39,2025-04-19,Returned,Myntra,SKU-5817,  Western Dress  ,XL,1,INR,Rs.4957.58,Delhi,Delhi,922249,India,FALSE
3231,OD-2025-09698,CUST-91354,Women,36,2025-07-20,Delivered,Ajio,SKU-7915,Top,XL,2,INR,858.46,Lucknow,Uttar Pradesh,311492,India,FALSE
3232,OD-2025-09923,CUST-24959,Women,46,2025-10-09,Delivered,Amazon,SKU-4824,Saree,XXL,1,INR,4721.14,Mumbai,Maharashtra,551769,India,FALSE
3233,OD-2025-05217,CUST-54351,Man,35,2025-01-19,Delivered,Nykaa,SKU-4543,Saree,XL,2,INR,1920.02,Ahmedabad,Gujarat,964480,India,FALSE
3234,OD-2025-05233,CUST-29531,Women,32,2025-12-13,Delivered,Ajio,SKU-8874,Kurta,XL,1,INR,2258.52,Bangalore,Karnataka,789620,India,FALSE
3235,OD-2025-08840,CUST-37470,Women,65,2025-08-29,Delivered,Flipkart,SKU-9951,Top,M,1,INR,2364.97,Pune,Maharashtra,544078,India,FALSE
3236,OD-2025-05637,CUST-56858,Women,55,2025-10-28,Cancelled,Nykaa,SKU-5592,Western Dress,XS,1,INR,355.52,Pune,Maharashtra,713926,India,FALSE
3237,OD-2025-08518,CUST-72488,Women,59,2025-10-30,Delivered,Nykaa,SKU-3473,Blouse,XS,1,INR,3739.48,Kolkata,West Bengal,855220,India,TRUE
3238,OD-2025-01988,CUST-43707,Women,56,2025-05-28,Delivered,Meesho,SKU-6699,Western Dress,XXL,1,INR,2001.78,Lucknow,Uttar Pradesh,916521,India,FALSE
3239,OD-2025-01726,CUST-20802,Women,33,2025-11-01,Delivered,Myntra,SKU-3722,Top,S,2,INR,2484.37,Ahmedabad,Gujarat,917231,India,FALSE
3240,OD-2025-02915,CUST-53071,,32,2025-11-12,Delivered,Myntra,SKU-9102,Ethnic Dress,XL,3,INR,4997.39,Delhi,Delhi,837487,India,FALSE
3241,OD-2025-02119,CUST-27709,Women,52,2025-04-30,Delivered,Nykaa,SKU-2518,Saree,M,1,INR,3898.85,Hyderabad,Telangana,556093,India,FALSE
3242,OD-2025-02475,CUST-45365,Men,50,16 Nov 2025,Returned,Myntra,SKU-4903,Blouse,XS,1,INR,359.91,Ahmedabad,Gujarat,559177,India,FALSE
3243,OD-2025-07550,CUST-59160,Men,61,2025-11-24,Returned,Nykaa,SKU-6088,Saree,XL,1,INR,3086.95,Mumbai,Maharashtra,546839,India,FALSE
3244,OD-2025-04597,CUST-39798,Women,48,2025-03-10,Shipped,AJIO,SKU-5730,Ethnic Dress,L,2,INR,753.01,Hyderabad,Telangana,631178,India,FALSE
3245,OD-2025-09530,CUST-40492,Women,22,2025-05-04,Shipped,Myntra,SKU-7827,Saree,XL,1,INR,4123.4,Delhi,Delhi,380331,India,FALSE
3246,OD-2025-00785,CUST-10358,Men,53,2025-01-31,Returned,Meesho,SKU-3009,Kurta,S,1,INR,-4582.9,Pune,Maharashtra,931027,India,FALSE
3247,OD-2025-00615,CUST-29572,Women,36,2025-06-20,Delivered,Meesho,SKU-4919,Blouse,L,1,INR,875.31,Bangalore,Karnataka,775609,India,FALSE
3248,OD-2025-03182,CUST-32044,Women,24,2025-05-18,Delivered,Nykaa,SKU-7008,Blouse,L,3,INR,493.3,Kolkata,West Bengal,769017,India,FALSE
3249,OD-2025-00211,CUST-71216,Women,49,2025-08-12,Delivered,Ajio,SKU-4163,Western Dress,S,1,INR,4275.37,Hyderabad,Telangana,852244,India,FALSE
3250,OD-2025-09502,CUST-79148,Men,38,2025-06-18,Delivered,Amazon,SKU-4144,Western Dress,XL,2,INR,4137.55,DELHI,Delhi,946608,India,FALSE
3251,OD-2025-02368,CUST-93628,Women,35,2025-09-01,Returned,Nykaa,SKU-2453,Top,XS,2,INR,1575.13,Ahmedabad,Gujarat,468725,India,FALSE
3252,OD-2025-04776,CUST-75740,Women,52,2025-08-30,Delivered,Ajio,SKU-9593,Blouse,XL,1,INR,4312.21,Ahmedabad,Gujarat,161271,India,FALSE
3253,OD-2025-01145,CUST-66238,Women,18,2025-06-10,Delivered,Nykaa,SKU-6270,Top,L,1,INR,2525.34,Ahmedabad,Gujarat,724299,India,FALSE
3254,OD-2025-02571,CUST-77496,Women,54,2025-10-07,Cancelled,Amazon,SKU-3817,Kurta,L,2,INR,2051.58,Ahmedabad,Gujarat,743012,India,FALSE
3255,OD-2025-04892,CUST-50737,Women,55,2025-12-21,Delivered,Nykaa,SKU-1139,Western Dress,XL,2,INR,3527.31,Kolkata,West Bengal,905554,India,FALSE
3256,OD-2025-00562,CUST-17863,Women,18,2025-02-27,Delivered,Flipkart,SKU-9692,Kurta,M,3,INR,943.19,Kolkata,West Bengal,355512,India,FALSE
3257,OD-2025-04454,CUST-97498,Men,65,2025-06-03,Delivered,Flipkart,SKU-5647,Saree,XS,1,INR,4787.46,Kolkata,West Bengal,750782,India,FALSE
3258,OD-2025-03884,CUST-77167,female,28,2025-06-24,Delivered,Flipkart,SKU-6609,Saree,XL,2,INR,Rs.4723.57,Pune,Maharashtra,667802,India,FALSE
3259,OD-2025-06016,CUST-22516,Men,58,2025-09-11,Delivered,Flipkart,SKU-1983,Kurta,S,1,INR,2580.69,Kolkata,West Bengal,866716,India,TRUE
3260,OD-2025-07274,CUST-50280,Women,24,2025-03-14,Delivered,Meesho,SKU-2778,Ethnic Dress,S,1,INR,2013.65,Jaipur,Rajasthan,862291,India,FALSE
3261,OD-2025-01272,CUST-37568,Women,43,2025-05-29,Delivered,Myntra,SKU-3185,Western Dress,S,2,INR,4131.74,Bengaluru,Karnataka,942944,India,FALSE
3262,OD-2025-02500,CUST-15735,Women,21,2025-04-04,Cancelled,Amazon,SKU-5852,Top,XL,1,INR,787.35,Pune,Maharashtra,374566,India,FALSE
3263,OD-2025-02794,CUST-97042,Women,35,2025-10-18,Delivered,Ajio,SKU-6889,Top,XS,2,INR,4993.95,Delhi,Delhi,107142,India,FALSE
3264,OD-2025-07128,CUST-43690,Women,63,2025-05-26,Returned,Myntra,SKU-2160,Ethnic Dress,XXL,1,INR,2127.23,Jaipur,Rajasthan,273391,India,FALSE
3265,OD-2025-08890,CUST-51140,Women,45,2025-12-02,Delivered,Flipkart,SKU-5197,Western Dress,M,1,INR,1768.6,Jaipur,Rajasthan,440558,India,FALSE
3266,OD-2025-02131,CUST-35281,Women,34,2025-04-01,Delivered,Flipkart,SKU-3472,Kurta,XXL,1,INR,2381.46,Kolkata,West Bengal,578059,India,FALSE
3267,OD-2025-06761,CUST-86776,Women,28,2025-03-30,Delivered,Flipkart,SKU-3126,Kurta,XS,4,INR,4254.18,Dehli,Delhi,286216,India,FALSE
3268,OD-2025-04765,CUST-41381,Men,56,2025-02-03,Returned,Ajio,SKU-6499,Saree,L,2,INR,1714.53,Jaipur,Rajasthan,595983,India,FALSE
3269,OD-2025-04117,CUST-68243,Women,40,2025-05-19,Delivered,Myntra,SKU-8539,Saree,M,1,INR,1512.04,Kolkata,West Bengal,994679,India,FALSE
3270,OD-2025-08516,CUST-88219,Men,50,2025-06-04,  Delivered  ,Meesho,SKU-5290,Blouse,L,1,INR,2966.07,Mumbai,Maharashtra,641076,India,FALSE
3271,OD-2025-01736,CUST-61546,Men,23,2025-10-31,Delivered,Flipkart,SKU-7099,Kurta,S,1,INR,2699.25,Kolkata,West Bengal,952137,India,TRUE
3272,OD-2025-05775,CUST-16883,Women,56,2025-06-15,Returned,Flipkart,SKU-1029,Ethnic Dress,S,1,INR,4528.97,Bangalore,Karnataka,850935,India,FALSE
3273,OD-2025-01724,CUST-65194,Women,18,2025-01-06,Delivered,Meesho,SKU-5356,Saree,XL,2,INR,1320.91,Kolkata,West Bengal,445987,India,FALSE
3274,OD-2025-04190,CUST-39039,women,33,2025-11-12,Returned,Flipkart,SKU-4310,Kurta,L,4,INR,915.98,Kolkata,West Bengal,965097,India,FALSE
3275,OD-2025-02778,CUST-60881,Women,40,2025-08-07,Delivered,Meesho,SKU-2015,Top,XL,1,INR,1277.35,Delhi,Delhi,601480,India,FALSE
3276,OD-2025-04070,CUST-79536,Men,60,2025-01-25,Returned,Ajio,SKU-1728,Kurta,L,1,INR,4613.05,Chennai,Tamil Nadu,407951,India,FALSE
3277,OD-2025-03425,CUST-48764,Men,27,2025-08-26,Delivered,Nykaa,SKU-3666,Kurta,XXL,2,INR,1147.42,mumbai,Maharashtra,283271,India,FALSE
3278,OD-2025-06954,CUST-47195,Women,26,2025-10-12,Returned,Ajio,SKU-7599,Ethnic Dress,XS,1,INR,2334.29,Pune,Maharashtra,340092,India,TRUE
3279,OD-2025-00015,CUST-64386,Men,51,2025-06-12,Delivered,Amazon,SKU-2878,Kurta,XL,1,INR,975.96,Banglore,Karnataka,367968,India,FALSE
3280,OD-2025-04748,CUST-19818,Women,64,2025-03-02,Delivered,Flipkart,SKU-6281,Blouse,XS,1,INR,1307.43,Chennai,Tamil Nadu,355816,India,FALSE
3281,OD-2025-05718,CUST-36293,Men,23,2025-01-29,Delivered,Flipkart,SKU-7256,Top,XXL,1,INR,900.88,Lucknow,Uttar Pradesh,572371,India,FALSE
3282,OD-2025-06806,CUST-30047,Women,39,2025-07-23,Delivered,Meesho,SKU-2020,Blouse,XXL,2,INR,1944.76,Chennai,Tamil Nadu,956406,India,FALSE
3283,OD-2025-03008,CUST-65801,Women,48,2025-04-24,Returned,Myntra,SKU-8407,Top,L,1,INR,2254.27,Jaipur,Rajasthan,894901,India,FALSE
3284,OD-2025-00446,CUST-37443,Women,53,2025-11-28,Delivered,Ajio,SKU-6710,Saree,L,3,INR,1867.69,Bangalore,Karnataka,746345,India,FALSE
3285,OD-2025-02638,CUST-57784,Men,43,2025-06-23,Delivered,Ajio,SKU-3325,Top,XL,1,INR,3209.3,Bombay,Maharashtra,488977,India,TRUE
3286,OD-2025-02586,CUST-39468,Women,38,2025-11-13,Returned,Nykaa,SKU-6374,Ethnic Dress,S,2,INR,602.82,Dehli,Delhi,846944,India,FALSE
3287,OD-2025-03641,CUST-55554,Women,58,2025-02-28,Shipped,Flipkart,SKU-8007,Top,XS,3,INR,3390.74,New Delhi,Delhi,457695,India,FALSE
3288,OD-2025-08312,CUST-13262,Men,48,2025-10-18,Returned,Meesho,SKU-6112,Western Dress,XL,2,INR,473.76,Lucknow,Uttar Pradesh,126774,India,FALSE
3289,OD-2025-08799,CUST-32851,Women,31,2025-06-27,Delivered,Flipkart,SKU-9620,Blouse,M,3,INR,3180.18,Bombay,Maharashtra,736778,India,FALSE
3290,OD-2025-02524,CUST-90734,Men,44,2025-08-23,Delivered,MEESHO,SKU-6079,Western Dress,L,4,INR,1880.04,Lucknow,Uttar Pradesh,602556,India,FALSE
3291,OD-2025-06649,CUST-24394,Men,30,2025-06-17,Delivered,Flipkart,SKU-1409,Top,XS,1,INR,4961.59,Pune,Maharashtra,292607,India,FALSE
3292,OD-2025-08011,CUST-53723,Women,29,2025-05-21,Cancelled,Amazon,SKU-6558,Top,S,2,INR,2602.6,Hyderabad,Telangana,854534,India,FALSE
3293,OD-2025-07195,CUST-48335,Men,41,2025-01-15,Delivered,Amazon,SKU-9414,Western Dress,XS,1,INR,4767.12,Delhi,Delhi,456500,India,FALSE
3294,OD-2025-06270,CUST-17183,Women,40,2025-03-23,Delivered,Nykaa,SKU-4480,Blouse,S,1,INR,516.41,Kolkata,West Bengal,217257,India,FALSE
3295,OD-2025-02165,CUST-74233,Women,34,2025-09-18,Delivered,Flipkart,SKU-9177,Top,XL,1,INR,-4356.59,Delhi,Delhi,744055,India,FALSE
3296,OD-2025-06210,CUST-71762,Men,50,2025-08-26,Delivered,Nykaa,SKU-6756,Saree,M,2,INR,4324.02,Mumbi,Maharashtra,107352,India,FALSE
3297,OD-2025-08825,CUST-91947,Men,51,2025-03-30,Delivered,Nykaa,SKU-1115,Blouse,M,2,INR,2631.83,Pune,Maharashtra,631697,India,TRUE
3298,OD-2025-09043,CUST-39793,Women,64,2025-12-20,Delivered,Ajio,SKU-3914,Ethnic Dress,S,1,INR,4790.94,Kolkata,West Bengal,739864,India,FALSE
3299,OD-2025-05988,CUST-87118,Men,35,2025-10-22,Returned,Amazon,SKU-8549,Western Dress,L,1,INR,2420.73,Pune,Maharashtra,848630,India,FALSE
3300,OD-2025-02432,CUST-20610,Women,44,2025-10-14,Shipped,Flipkart,SKU-1706,Ethnic Dress,S,1,INR,3806.46,Pune,Maharashtra,506857,India,FALSE
3301,OD-2025-09938,CUST-49844,Women,49,2025-12-23,Delivered,Amazon,SKU-2202,Saree,XXL,1,INR,3214.65,Jaipur,Rajasthan,410753,India,FALSE
3302,OD-2025-03084,CUST-16907,Men,40,2025-09-17,Delivered,Ajio,SKU-3871,Top,S,2,INR,4367.2,Chennai,Tamil Nadu,670512,India,FALSE
3303,OD-2025-05487,CUST-95415,Women,61,2025-07-10,Shipped,Flipkart,SKU-1996,Saree,XS,1,INR,4743.26,Ahmedabad,Gujarat,457246,India,FALSE
3304,OD-2025-05312,CUST-68002,Men,18,2025-08-17,Delivered,Nykaa,SKU-2217,Western Dress,XL,2,INR,2160.59,Bangalore,Karnataka,249739,India,FALSE
3305,OD-2025-06969,CUST-21578,Women,30,2025-07-25,Delivered,Myntra,SKU-1021,Saree,M,3,INR,2207.2,Chennai,Tamil Nadu,248697,India,FALSE
3306,OD-2025-07335,CUST-10945,Men,56,2025-01-27,Delivered,Ajio,SKU-9932,Blouse,M,2,INR,3981.05,Bangalore,Karnataka,630660,India,FALSE
3307,OD-2025-00125,CUST-26187,Men,64,2025-06-06,Delivered,Ajio,SKU-2565,Ethnic Dress,M,2,INR,4366.37,Delhi,Delhi,678333,India,FALSE
3308,OD-2025-01278,CUST-26814,Women,47,2025-08-28,Delivered,Amazon,SKU-7785,Blouse,XL,2,INR,457.72,Bangalore,Karnataka,517779,India,FALSE
3309,OD-2025-08110,CUST-13443,Women,48,2025-11-22,Delivered,Meesho,SKU-6742,Ethnic Dress,XS,1,INR,2355.12,Mumbai,Maharashtra,776710,India,FALSE
3310,OD-2025-07996,CUST-48102,Women,18,2025-09-02,Delivered,Ajio,SKU-2644,Ethnic Dress,L,2,INR,Rs.2262.27,Mumbai,Maharashtra,568959,India,FALSE
3311,OD-2025-07876,CUST-38780,Men,32,2025-04-01,Delivered,Myntra,SKU-3135,Saree,XS,2,INR,3183.0,Ahmedabad,Gujarat,794988,India,FALSE
3312,OD-2025-09869,CUST-26120,Women,33,2025-08-15,Returned,Meesho,SKU-1444,Western Dress,XXL,1,INR,2623.86,Chennai,Tamil Nadu,548202,India,FALSE
3313,OD-2025-05764,CUST-20100,Men,30,2025-08-03,Returned,Ajio,SKU-1148,Top,S,1,INR,3602.7,Ahmedabad,Gujarat,595196,India,FALSE
3314,OD-2025-09435,CUST-42930,Women,41,2025-07-27,Delivered,Flipkart,SKU-4425,Blouse,XS,1,INR,1358.78,Hyderabad,Telangana,848699,India,FALSE
3315,OD-2025-06130,CUST-70571,Women,34,2025-02-24,Delivered,Ajio,SKU-6039,Ethnic Dress,XS,2,INR,4710.97,Chennai,Tamil Nadu,676793,India,FALSE
3316,OD-2025-02412,CUST-75015,Men,27,2025-09-24,Delivered,Ajio,SKU-6723,Ethnic Dress,S,2,INR,3549.25,Jaipur,Rajasthan,143061,India,FALSE
3317,OD-2025-02543,CUST-70536,Women,28,2025-08-13,Delivered,Nykaa,SKU-6697,Western Dress,S,4,INR,2161.45,Pune,Maharashtra,343410,India,FALSE
3318,OD-2025-04881,CUST-18135,Women,27,2025-12-23,Delivered,Nykaa,SKU-3714,Saree,M,3,INR,3046.15,Ahmedabad,Gujarat,834096,India,FALSE
3319,OD-2025-02410,CUST-98567,Women,48,2025-07-12,Returned,Flipkart,SKU-3638,Ethnic Dress,M,1,INR,1766.78,Chennai,Tamil Nadu,858137,India,FALSE
3320,OD-2025-08526,CUST-46765,Women,54,2025-07-07,Delivered,Myntra,SKU-5034,Top,M,4,INR,2786.8,Ahmedabad,Gujarat,958122,India,FALSE
3321,OD-2025-06100,CUST-16897,Women,62,2025-10-19,Delivered,Myntra,SKU-4262,Saree,XXL,1,INR,711.58,Chennai,Tamil Nadu,316249,India,FALSE
3322,OD-2025-01739,CUST-32764,Women,58,2025-11-29,Delivered,Flipkart,SKU-7710,Saree,XS,2,INR,2322.74,Chennai,Tamil Nadu,881168,India,FALSE
3323,OD-2025-09246,CUST-37626,Women,47,2025-08-08,Delivered,Ajio,SKU-7108,Blouse,XS,2,INR,2213.26,Jaipur,Rajasthan,742701,India,FALSE
3324,OD-2025-06509,CUST-53658,Women,57,07 May 2025,Delivered,Meesho,SKU-7087,Top,XXL,1,INR,3708.69,Delhi,Delhi,435270,India,FALSE
3325,OD-2025-05916,CUST-99527,Men,52,2025-12-27,Delivered,Myntra,SKU-9011,Top,S,2,INR,4144.73,Bangalore,Karnataka,452820,India,FALSE
3326,OD-2025-00466,CUST-28531,Men,49,2025-04-07,Returned,Amazon,SKU-6870,Kurta,L,2,INR,4574.44,Kolkata,West Bengal,842011,India,FALSE
3327,OD-2025-06569,CUST-45306,Men,46,2025-12-22,Shipped,Meesho,SKU-6107,Top,L,2,INR,4627.86,Delhi,Delhi,985034,India,FALSE
3328,OD-2025-08598,CUST-16264,Women,18,2025-05-15,Delivered,Nykaa,SKU-5209,Western Dress,L,1,INR,3268.79,Jaipur,Rajasthan,617278,India,FALSE
3329,OD-2025-05017,CUST-36594,Women,25,2025-12-30,Cancelled,Meesho,SKU-5110,Blouse,L,2,INR,4180.94,Mumbai,Maharashtra,192495,India,FALSE
3330,OD-2025-06242,CUST-75210,Women,24,2025-03-03,Returned,Nykaa,SKU-6346,Ethnic Dress,XXL,1,INR,972.81,Delhi,Delhi,376469,India,FALSE
3331,OD-2025-00040,CUST-34819,Women,62,2025-12-21,Shipped,Meesho,SKU-6425,Ethnic Dress,XL,4,INR,3194.68,Kolkata,West Bengal,539033,India,FALSE
3332,OD-2025-08610,CUST-85930,Women,20,2025-12-13,Delivered,Myntra,SKU-1910,Top,XXL,1,INR,4376.95,Lucknow,Uttar Pradesh,556024,India,FALSE
3333,OD-2025-05531,CUST-89522,Women,53,2025-07-23,Delivered,Meesho,SKU-2333,Ethnic Dress,L,2,INR,1243.39,Bangalore,Karnataka,790586,India,FALSE
3334,OD-2025-01417,CUST-40714,Men,42,2025-11-30,Delivered,Ajio,SKU-9756,Kurta,M,1,INR,1660.24,Bangalore,Karnataka,869567,India,FALSE
3335,OD-2025-09459,CUST-64402,Women,65,2025-09-15,Delivered,Amazon,SKU-1504,Kurta,S,2,INR,2917.43,Chennai,Tamil Nadu,422208,India,TRUE
3336,OD-2025-09989,CUST-57504,Women,54,2025-01-04,Returned,Myntra,SKU-7246,Top,XS,1,INR,2833.89,Chennai,Tamil Nadu,786980,India,FALSE
3337,OD-2025-09902,CUST-43865,Women,120,2025-02-28,Returned,Amazon,SKU-7450,Blouse,S,1,INR,487.35,Ahmedabad,Gujarat,202945,India,FALSE
3338,OD-2025-04891,CUST-96793,Men,39,2025-03-25,Delivered,Meesho,SKU-4575,Kurta,XS,1,INR,-1169.48,Lucknow,Uttar Pradesh,335696,India,TRUE
3339,OD-2025-05649,CUST-54689,Women,60,2025-09-01,Delivered,Amazon,SKU-8598,Blouse,S,1,INR,1341.75,Chennai,Tamil Nadu,392868,India,FALSE
3340,OD-2025-00449,CUST-83389,Women,43,2025-11-13,Delivered,Myntra,SKU-2529,Kurta,XXL,1,INR,4420.59,Hyderabad,Telangana,524292,India,FALSE
3341,OD-2025-06213,CUST-77011,Women,29,10-09-2025,Delivered,Amazon,SKU-2211,Blouse,XL,2,INR,3773.73,Lucknow,Uttar Pradesh,949364,India,FALSE
3342,OD-2025-06183,CUST-79088,Women,26,2025-01-31,Delivered,Nykaa,SKU-6473,Kurta,L,1,INR,2697.48,Pune,Maharashtra,342030,India,FALSE
3343,OD-2025-07127,CUST-63393,Women,41,2025-02-23,Returned,Nykaa,SKU-4874,Kurta,L,1,INR,3897.06,Chennai,Tamil Nadu,950964,India,FALSE
3344,OD-2025-09168,CUST-90338,Women,26,2025-09-30,Delivered,Amazon,SKU-7673,Ethnic Dress,L,1,INR,1385.44,Pune,Maharashtra,356011,India,FALSE
