index,Order ID,Cust ID,Gender,Age,Date,month,Status,Channel,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
649,OD-2025-05809,CUST-65589,Men,54,27-04-2025,Apr,Delivered,Nykaa,SKU-7246,Blouse,M,1,INR,3375.64,Pune,Maharashtra,906408,India,FALSE
650,OD-2025-04575,CUST-30419,Women,26,11-07-2025,Jul,Delivered,Meesho,SKU-5188,Top,S,1,INR,4990.01,Kolkata,West Bengal,906409,India,FALSE
651,OD-2025-05040,CUST-38729,Men,41,12-05-2025,May,Delivered,Myntra,SKU-4367,Saree,XXL,1,INR,2543.08,Bengaluru,Karnataka,906410,India,FALSE
652,OD-2025-03534,CUST-55402,Women,57,07-10-2025,Oct,Delivered,Myntra,SKU-8063,Blouse,S,2,INR,1309.28,Mumbai,Maharashtra,906411,India,FALSE
653,OD-2025-03258,CUST-26068,Women,43,22-03-2025,Mar,Delivered,Ajio,SKU-4467,Ethnic Dress,L,2,INR,1401.37,Pune,Maharashtra,906412,India,FALSE
654,OD-2025-06738,CUST-71552,Women,19,23-01-2025,Jan,Delivered,Ajio,SKU-7971,Top,L,2,INR,833.44,Jaipur,Rajasthan,906413,India,FALSE
655,OD-2025-08235,CUST-60190,Men,28,14-01-2025,Jan,Cancelled,Ajio,SKU-3710,Western Dress,M,4,INR,2441.34,Ahmedabad,Gujarat,906414,India,FALSE
656,OD-2025-08503,CUST-47577,Men,35,30-06-2025,Jun,Delivered,Amazon,SKU-3616,Ethnic Dress,M,2,INR,1537.81,Delhi,Delhi,906415,India,FALSE
657,OD-2025-06419,CUST-46149,Women,41,14-07-2025,Jul,Delivered,Amazon,SKU-1339,Blouse,XL,1,INR,2507.89,Kolkata,West Bengal,906416,India,FALSE
658,OD-2025-08151,CUST-81870,Women,32,04-04-2025,Apr,Cancelled,Myntra,SKU-4964,Top,XXL,1,INR,1913.63,Delhi,Delhi,906417,India,FALSE
659,OD-2025-04544,CUST-64550,Women,63,06-02-2025,Feb,Delivered,Meesho,SKU-1668,Kurta,L,4,INR,2420.14,Ahmedabad,Gujarat,906418,India,TRUE
660,OD-2025-09952,CUST-72409,Women,42,21-01-2025,Jan,Delivered,Meesho,SKU-4167,Saree,L,4,INR,631,Ahmedabad,Gujarat,906419,India,FALSE
661,OD-2025-06667,CUST-17524,Women,62,14-01-2025,Jan,Delivered,Amazon,SKU-4781,Saree,M,2,INR,724.85,Delhi,Delhi,906420,India,FALSE
662,OD-2025-01679,CUST-82142,Women,47,07-07-2025,Jul,Delivered,Meesho,SKU-1171,Saree,XL,1,INR,3930.7,Mumbai,Maharashtra,906421,India,FALSE
663,OD-2025-08838,CUST-17870,Women,55,09-01-2025,Jan,Delivered,Meesho,SKU-9950,Saree,L,2,INR,4884,Bengaluru,Karnataka,906422,India,FALSE
664,OD-2025-04406,CUST-71772,Men,64,08-10-2025,Oct,Cancelled,Amazon,SKU-8309,Saree,L,2,INR,2926.44,Ahmedabad,Gujarat,906423,India,FALSE
665,OD-2025-04162,CUST-63029,Men,64,01-02-2025,Feb,Delivered,Nykaa,SKU-7783,Blouse,XL,1,INR,2013.57,Chennai,Tamil Nadu,906424,India,TRUE
666,OD-2025-06046,CUST-44633,Women,41,31-08-2025,Aug,Delivered,Ajio,SKU-8637,Kurta,XXL,1,INR,3816.5,Jaipur,Rajasthan,906425,India,FALSE
667,OD-2025-04631,CUST-87933,Women,65,22-02-2025,Feb,Delivered,Flipkart,SKU-4424,Top,XS,2,INR,3546.04,Delhi,Delhi,906426,India,TRUE
668,OD-2025-01309,CUST-21839,Women,50,18-03-2025,Mar,Shipped,Myntra,SKU-7250,Blouse,M,1,INR,2246.3,Jaipur,Rajasthan,906427,India,FALSE
669,OD-2025-02210,CUST-40065,Women,40,06-11-2025,Nov,Delivered,Flipkart,SKU-1498,Western Dress,XS,1,INR,2633.15,Pune,Maharashtra,906428,India,FALSE
670,OD-2025-05963,CUST-22716,Women,57,12-10-2025,Oct,Delivered,Nykaa,SKU-5079,Western Dress,L,3,INR,3852.33,Hyderabad,Telangana,906429,India,FALSE
671,OD-2025-09835,CUST-12727,Men,31,24-09-2025,Sep,Delivered,Myntra,SKU-9824,Top,S,2,INR,3646.99,Delhi,Delhi,906430,India,FALSE
672,OD-2025-05992,CUST-69582,Men,36,07-12-2025,Dec,Delivered,Myntra,SKU-2713,Saree,XL,1,INR,3574.05,Pune,Maharashtra,906431,India,FALSE
673,OD-2025-06530,CUST-32094,Men,41,21-05-2025,May,Delivered,Nykaa,SKU-3715,Top,XL,1,INR,1016.58,Delhi,Delhi,906432,India,FALSE
674,OD-2025-05165,CUST-47463,Men,60,06-05-2025,May,Delivered,Myntra,SKU-7382,Ethnic Dress,S,1,INR,1321.54,Delhi,Delhi,906433,India,TRUE
675,OD-2025-06134,CUST-69514,Men,31,10-02-2025,Feb,Delivered,Nykaa,SKU-8657,Kurta,L,1,INR,3798.92,Ahmedabad,Gujarat,906434,India,FALSE
676,OD-2025-09572,CUST-27977,Men,18,04-03-2025,Mar,Delivered,Flipkart,SKU-2446,Ethnic Dress,L,4,INR,422.53,Delhi,Delhi,906435,India,FALSE
677,OD-2025-01989,CUST-36002,Men,21,20-09-2025,Sep,Delivered,Amazon,SKU-1877,Top,XXL,3,INR,372.79,Kolkata,West Bengal,906436,India,FALSE
678,OD-2025-01107,CUST-50517,Women,27,13-05-2025,May,Delivered,Meesho,SKU-7911,Saree,L,4,INR,2812.36,Chennai,Tamil Nadu,906437,India,FALSE
679,OD-2025-06498,CUST-78000,Women,33,13-03-2025,Mar,Delivered,Amazon,SKU-6698,Kurta,S,1,INR,3565.94,Bengaluru,Karnataka,906438,India,FALSE
680,OD-2025-02464,CUST-15358,Men,55,10-12-2025,Dec,Delivered,Amazon,SKU-8385,Kurta,XL,1,INR,1804.06,Mumbai,Maharashtra,906439,India,FALSE
681,OD-2025-04186,CUST-59048,Men,63,02-Jun-25,Jun,Delivered,Nykaa,SKU-3506,Saree,XL,1,INR,1297.06,Mumbai,Maharashtra,906440,India,FALSE
682,OD-2025-04739,CUST-61968,Women,62,22-10-2025,Oct,Cancelled,Myntra,SKU-8389,Top,M,1,INR,2975.23,Bengaluru,Karnataka,906441,India,FALSE
683,OD-2025-07777,CUST-87606,Women,29,06-08-2025,Aug,Delivered,Nykaa,SKU-4726,Saree,M,2,INR,3932.58,Delhi,Delhi,906442,India,FALSE
684,OD-2025-08767,CUST-75548,Women,55,01-06-2025,Jun,Delivered,Meesho,SKU-6292,Top,XXL,1,INR,1243.13,Lucknow,Uttar Pradesh,906443,India,FALSE
686,OD-2025-08987,CUST-59445,Women,27,17-05-2025,May,Delivered,Flipkart,SKU-1594,Kurta,M,4,INR,4998.53,Kolkata,West Bengal,906444,India,FALSE
687,OD-2025-04109,CUST-55850,Men,43,04-06-2025,Jun,Cancelled,Flipkart,SKU-4105,Saree,XL,1,INR,4869.5,Chennai,Tamil Nadu,906445,India,FALSE
688,OD-2025-03287,CUST-19646,Women,43,12-09-2025,Sep,Cancelled,Amazon,SKU-6902,Kurta,XS,4,INR,4594.19,Lucknow,Uttar Pradesh,906446,India,FALSE
689,OD-2025-02357,CUST-88682,Women,31,02-04-2025,Apr,Delivered,Amazon,SKU-9951,Saree,S,2,INR,3843.41,Kolkata,West Bengal,906447,India,FALSE
690,OD-2025-01915,CUST-28797,Women,21,21-08-2025,Aug,Delivered,Meesho,SKU-9202,Saree,XS,1,INR,1771.67,Kolkata,West Bengal,906448,India,FALSE
691,OD-2025-04425,CUST-92180,Women,35,06-06-2025,Jun,Delivered,Ajio,SKU-4433,Saree,M,1,INR,2559.48,Ahmedabad,Gujarat,906449,India,FALSE
692,OD-2025-03731,CUST-87581,Men,61,29-07-2025,Jul,Delivered,Flipkart,SKU-1953,Blouse,XXL,1,INR,1852.09,Pune,Maharashtra,906450,India,FALSE
693,OD-2025-02558,CUST-83186,Women,20,12-10-2025,Oct,Delivered,Nykaa,SKU-5113,Ethnic Dress,L,2,INR,4756.49,Lucknow,Uttar Pradesh,906451,India,FALSE
694,OD-2025-04194,CUST-66861,Men,25,22-11-2025,Nov,Cancelled,Myntra,SKU-9724,Saree,XL,1,INR,2120.98,Bengaluru,Karnataka,906452,India,FALSE
695,OD-2025-00388,CUST-86957,Women,38,25-09-2025,Sep,Delivered,Ajio,SKU-3770,Blouse,L,1,INR,4515.53,Bengaluru,Karnataka,906453,India,FALSE
696,OD-2025-01267,CUST-38022,Men,38,22-12-2025,Dec,Delivered,Ajio,SKU-1891,Ethnic Dress,XXL,1,INR,2990.55,Kolkata,West Bengal,906454,India,TRUE
697,OD-2025-09176,CUST-30242,Women,50,11-11-2025,Nov,Cancelled,Nykaa,SKU-9857,Western Dress,XS,2,INR,4272.99,Lucknow,Uttar Pradesh,906455,India,FALSE
698,OD-2025-00097,CUST-13365,Women,51,24-05-2025,May,Cancelled,Myntra,SKU-7036,Saree,XL,2,INR,4387.31,Bengaluru,Karnataka,906456,India,FALSE
699,OD-2025-03622,CUST-41256,Women,38,11-08-2025,Aug,Delivered,Meesho,SKU-1681,Top,XS,1,INR,3397.7,Mumbai,Maharashtra,906457,India,FALSE
700,OD-2025-08108,CUST-43057,Men,37,23-12-2025,Dec,Delivered,Flipkart,SKU-4312,Top,XL,1,INR,1933,Lucknow,Uttar Pradesh,906458,India,FALSE
701,OD-2025-05006,CUST-64995,Men,23,22-10-2025,Oct,Delivered,Nykaa,SKU-2636,Kurta,XS,1,INR,3296.92,Ahmedabad,Gujarat,906459,India,FALSE
702,OD-2025-08402,CUST-95899,Women,42,25-08-2025,Aug,Delivered,Amazon,SKU-6499,Blouse,M,2,INR,4149.12,Ahmedabad,Gujarat,906460,India,FALSE
703,OD-2025-06008,CUST-38905,Others,50,26-11-2025,Nov,Delivered,Flipkart,SKU-3244,Kurta,L,1,INR,4067.33,Lucknow,Uttar Pradesh,906461,India,FALSE
704,OD-2025-00874,CUST-49265,Women,50,10-04-2025,Apr,Delivered,Myntra,SKU-6208,Western Dress,L,3,INR,4048.63,Hyderabad,Telangana,906462,India,FALSE
705,OD-2025-08513,CUST-49721,Women,27,27-12-2025,Dec,Delivered,Nykaa,SKU-6396,Saree,XL,2,INR,4456.92,Bengaluru,Karnataka,906463,India,FALSE
706,OD-2025-07902,CUST-64337,Women,20,15-02-2025,Feb,Delivered,Nykaa,SKU-6463,Blouse,XL,1,INR,2895.64,Mumbai,Maharashtra,906464,India,FALSE
707,OD-2025-06072,CUST-54668,Women,29,08-04-2025,Apr,Delivered,Meesho,SKU-3264,Ethnic Dress,XS,1,INR,3884.66,Mumbai,Maharashtra,906465,India,FALSE
708,OD-2025-08492,CUST-19034,Women,64,02-11-2025,Nov,Delivered,Myntra,SKU-9440,Western Dress,XXL,2,INR,3468.29,Ahmedabad,Gujarat,906466,India,FALSE
709,OD-2025-06838,CUST-83892,Women,55,13-02-2025,Feb,Delivered,Flipkart,SKU-3617,Kurta,XXL,3,INR,4258.81,Bengaluru,Karnataka,906467,India,FALSE
710,OD-2025-00142,CUST-33748,Men,55,19-11-2025,Nov,Delivered,Myntra,SKU-2973,Western Dress,L,1,INR,4953.87,Lucknow,Uttar Pradesh,906468,India,FALSE
711,OD-2025-06858,CUST-11603,Men,25,26-11-2025,Nov,Delivered,Nykaa,SKU-4834,Saree,M,2,INR,3709.93,Ahmedabad,Gujarat,906469,India,FALSE
712,OD-2025-03189,CUST-91146,Women,65,06-07-2025,Jul,Delivered,Amazon,SKU-4052,Top,M,1,INR,4340.58,Mumbai,Maharashtra,906470,India,FALSE
713,OD-2025-03654,CUST-25375,Men,38,19-04-2025,Apr,Delivered,Ajio,SKU-6726,Saree,XS,1,INR,1988.24,Lucknow,Uttar Pradesh,906471,India,TRUE
714,OD-2025-07985,CUST-25554,Women,42,17-03-2025,Mar,Shipped,Amazon,SKU-3737,Saree,XS,2,INR,1226.73,Hyderabad,Telangana,906472,India,TRUE
715,OD-2025-09355,CUST-89268,Men,41,28-09-2025,Sep,Delivered,Myntra,SKU-2933,Ethnic Dress,S,2,INR,1703.58,Bengaluru,Karnataka,906473,India,FALSE
716,OD-2025-00946,CUST-91625,Women,49,19-02-2025,Feb,Delivered,Nykaa,SKU-2471,Western Dress,M,1,INR,1247.39,Delhi,Delhi,906474,India,FALSE
717,OD-2025-08410,CUST-41567,Women,63,26-04-2025,Apr,Delivered,Myntra,SKU-7073,Saree,M,3,INR,2880.12,Chennai,Tamil Nadu,906475,India,FALSE
718,OD-2025-02618,CUST-49367,Women,46,22-05-2025,May,Delivered,Ajio,SKU-4749,Saree,L,1,INR,4343.91,Chennai,Tamil Nadu,906476,India,FALSE
719,OD-2025-05528,CUST-12938,Women,45,23-09-2025,Sep,Shipped,Meesho,SKU-8149,Saree,L,3,INR,2334.04,Mumbai,Maharashtra,906477,India,FALSE
720,OD-2025-05406,CUST-51356,Women,22,27-01-2025,Jan,Delivered,Ajio,SKU-8843,Top,XL,1,INR,4608.52,Lucknow,Uttar Pradesh,906478,India,FALSE
721,OD-2025-08731,CUST-11292,Women,39,23-11-2025,Nov,Shipped,Flipkart,SKU-8572,Kurta,XS,2,INR,2571.14,Chennai,Tamil Nadu,906479,India,FALSE
722,OD-2025-02061,CUST-63220,Men,19,17-01-2025,Jan,Delivered,Amazon,SKU-4669,Western Dress,XS,1,INR,2769.74,Ahmedabad,Gujarat,906480,India,FALSE
723,OD-2025-01848,CUST-86104,Men,26,28-07-2025,Jul,Cancelled,Flipkart,SKU-8023,Ethnic Dress,L,1,INR,3909.35,Kolkata,West Bengal,906481,India,FALSE
724,OD-2025-01018,CUST-70120,Men,43,29-05-2025,May,Cancelled,Amazon,SKU-1296,Kurta,S,1,INR,4216.75,Bengaluru,Karnataka,906482,India,FALSE
725,OD-2025-00823,CUST-82974,Women,45,12-09-2025,Sep,Cancelled,Flipkart,SKU-8140,Ethnic Dress,S,1,INR,4014.36,Hyderabad,Telangana,906483,India,FALSE
726,OD-2025-00202,CUST-85740,Women,58,19-07-2025,Jul,Delivered,Myntra,SKU-7604,Western Dress,XL,1,INR,1384.56,Mumbai,Maharashtra,906484,India,FALSE
727,OD-2025-05909,CUST-92601,Men,59,07-Nov-25,Nov,Delivered,Myntra,SKU-3486,Western Dress,L,1,INR,3416.65,Pune,Maharashtra,906485,India,FALSE
728,OD-2025-04355,CUST-43490,Men,41,12-10-2025,Oct,Cancelled,Flipkart,SKU-6428,Western Dress,XS,1,INR,3148.7,Hyderabad,Telangana,906486,India,FALSE
729,OD-2025-00937,CUST-43852,Women,48,13-04-2025,Apr,Delivered,Flipkart,SKU-3146,Kurta,S,4,INR,4830.61,Jaipur,Rajasthan,906487,India,FALSE
730,OD-2025-09075,CUST-43888,Women,19,23-11-2025,Nov,Delivered,Nykaa,SKU-2660,Saree,M,1,INR,574.5,Kolkata,West Bengal,906488,India,FALSE
731,OD-2025-04735,CUST-79449,Women,41,13-06-2025,Jun,Delivered,Flipkart,SKU-1440,Western Dress,XXL,1,INR,1816.92,Chennai,Tamil Nadu,906489,India,FALSE
732,OD-2025-02706,CUST-65298,Men,19,02-02-2025,Feb,Cancelled,Nykaa,SKU-6196,Western Dress,S,2,INR,3696.15,Kolkata,West Bengal,906490,India,FALSE
733,OD-2025-03627,CUST-56384,Women,51,18-10-2025,Oct,Delivered,Flipkart,SKU-2113,Western Dress,M,1,INR,371.62,Jaipur,Rajasthan,906491,India,FALSE
734,OD-2025-04843,CUST-28982,Men,44,05-03-2025,Mar,Delivered,Amazon,SKU-1341,Ethnic Dress,XL,3,INR,995.92,Jaipur,Rajasthan,906492,India,FALSE
735,OD-2025-01880,CUST-96386,Women,62,12-04-2025,Apr,Delivered,Nykaa,SKU-9714,Blouse,XS,3,INR,993.64,Mumbai,Maharashtra,906493,India,FALSE
736,OD-2025-05654,CUST-27542,  Men  ,44,31-03-2025,Mar,Delivered,Nykaa,SKU-1504,Kurta,S,3,INR,1635.12,Chennai,Tamil Nadu,906494,India,FALSE
737,OD-2025-05109,CUST-42553,Men,49,19-10-2025,Oct,Delivered,Amazon,SKU-4043,Top,S,1,INR,978.14,Hyderabad,Telangana,906495,India,FALSE
738,OD-2025-07927,CUST-49911,Men,19,04-10-2025,Oct,Delivered,Meesho,SKU-2480,Saree,L,2,INR,2361.86,Kolkata,West Bengal,906496,India,FALSE
739,OD-2025-09939,CUST-51008,Women,37,09-06-2025,Jun,Delivered,Meesho,SKU-3754,Ethnic Dress,XS,2,INR,4122.49,Kolkata,West Bengal,906497,India,FALSE
740,OD-2025-03399,CUST-47165,Men,42,29-04-2025,Apr,Delivered,Myntra,SKU-9913,Top,XXL,3,INR,1909.45,Hyderabad,Telangana,906498,India,FALSE
741,OD-2025-00304,CUST-56362,Men,65,24-04-2025,Apr,Delivered,Flipkart,SKU-3567,Western Dress,M,1,INR,3262.93,Delhi,Delhi,906499,India,FALSE
742,OD-2025-03266,CUST-37463,Men,43,02-06-2025,Jun,Delivered,Meesho,SKU-4218,Ethnic Dress,L,3,INR,1057.36,Delhi,Delhi,906500,India,FALSE
743,OD-2025-03927,CUST-23430,Women,35,08-07-2025,Jul,Delivered,Ajio,SKU-8170,Saree,S,1,INR,1837.29,Delhi,Delhi,906501,India,FALSE
744,OD-2025-05271,CUST-23359,Men,19,16-08-2025,Aug,Delivered,Nykaa,SKU-1218,Ethnic Dress,XL,1,INR,4176.12,Jaipur,Rajasthan,906502,India,FALSE
745,OD-2025-04251,CUST-99889,Women,57,09-06-2025,Jun,Delivered,Amazon,SKU-1130,Blouse,S,3,INR,4125.08,Pune,Maharashtra,906503,India,TRUE
746,OD-2025-04349,CUST-93535,Men,54,02-05-2025,May,Delivered,Flipkart,SKU-2089,Western Dress,S,4,INR,3482.4,Chennai,Tamil Nadu,906504,India,FALSE
747,OD-2025-02322,CUST-34765,Men,54,05-02-2025,Feb,Delivered,Meesho,SKU-1711,Western Dress,L,3,INR,3535.68,Ahmedabad,Gujarat,906505,India,FALSE
750,OD-2025-09129,CUST-74857,Men,52,20-06-2025,Jun,Delivered,Nykaa,SKU-5200,Blouse,L,4,INR,4765.88,Jaipur,Rajasthan,906507,India,FALSE
751,OD-2025-03613,CUST-94524,Women,38,20-12-2025,Dec,Delivered,Flipkart,SKU-2061,Blouse,XL,1,INR,2664.14,Hyderabad,Telangana,906508,India,FALSE
752,OD-2025-07164,CUST-72524,Women,44,30-03-2025,Mar,Delivered,Myntra,SKU-3512,Western Dress,XL,1,INR,3518.6,Hyderabad,Telangana,906509,India,FALSE
753,OD-2025-04741,CUST-17881,Women,27,27-06-2025,Jun,Delivered,Meesho,SKU-7123,Ethnic Dress,M,2,INR,539.2,Mumbai,Maharashtra,906510,India,FALSE
754,OD-2025-04464,CUST-35548,Men,37,04-02-2025,Feb,Delivered,Meesho,SKU-3142,Saree,M,1,INR,3049.03,Pune,Maharashtra,906511,India,FALSE
755,OD-2025-04455,CUST-22404,Men,31,26-07-2025,Jul,Delivered,Flipkart,SKU-1577,Western Dress,XL,1,INR,3730.01,Bengaluru,Karnataka,906512,India,FALSE
756,OD-2025-04280,CUST-21192,Women,55,04-12-2025,Dec,Delivered,Nykaa,SKU-9603,Kurta,XS,1,INR,1729.29,Chennai,Tamil Nadu,906513,India,FALSE
757,OD-2025-07496,CUST-81872,Women,19,09-01-2025,Jan,Delivered,Ajio,SKU-7447,Top,M,1,INR,4628.53,Bengaluru,Karnataka,906514,India,FALSE
758,OD-2025-04177,CUST-31679,Women,51,11-05-2025,May,Delivered,Myntra,SKU-4780,Saree,S,1,INR,3363.94,Bengaluru,Karnataka,906515,India,FALSE
759,OD-2025-06473,CUST-12565,Men,57,23-02-2025,Feb,Delivered,Ajio,SKU-2221,Blouse,XXL,4,INR,649.92,Chennai,Tamil Nadu,906516,India,FALSE
760,OD-2025-02793,CUST-24916,Women,50,04-06-2025,Jun,Delivered,Ajio,SKU-4690,Ethnic Dress,S,1,INR,3562.71,Mumbai,Maharashtra,906517,India,FALSE
761,OD-2025-03195,CUST-70086,Men,35,17-12-2025,Dec,Delivered,Amazon,SKU-1478,Kurta,M,2,INR,1319.03,Mumbai,Maharashtra,906518,India,FALSE
762,OD-2025-09413,CUST-14079,Men,50,04-07-2025,Jul,Delivered,Myntra,SKU-9146,Western Dress,XL,1,INR,4566.69,Delhi,Delhi,906519,India,FALSE
763,OD-2025-07901,CUST-21552,Men,44,18-12-2025,Dec,Delivered,Nykaa,SKU-9826,Ethnic Dress,XL,2,INR,769.6,Kolkata,West Bengal,906520,India,FALSE
764,OD-2025-05623,CUST-71686,Men,60,08-04-2025,Apr,Cancelled,Amazon,SKU-5581,Western Dress,XS,1,INR,4579.92,Jaipur,Rajasthan,906521,India,TRUE
765,OD-2025-05759,CUST-23697,Men,46,03-04-2025,Apr,Cancelled,Flipkart,SKU-5941,Kurta,M,3,INR,3391.94,Chennai,Tamil Nadu,906522,India,FALSE
766,OD-2025-05493,CUST-39331,Men,49,13-05-2025,May,Delivered,Ajio,SKU-6488,Saree,XS,2,INR,2132.93,Hyderabad,Telangana,906523,India,FALSE
768,OD-2025-04878,CUST-97286,Men,29,17-07-2025,Jul,Delivered,Flipkart,SKU-7135,Top,XS,1,INR,3048.87,Hyderabad,Telangana,906524,India,FALSE
769,OD-2025-09010,CUST-41064,Men,50,12-02-2025,Feb,Delivered,Myntra,SKU-6449,Ethnic Dress,XXL,1,INR,2697.15,Mumbai,Maharashtra,906525,India,TRUE
770,OD-2025-03725,CUST-53127,Men,34,18-12-2025,Dec,Delivered,Meesho,SKU-7173,Western Dress,L,1,INR,410.1,Pune,Maharashtra,906526,India,FALSE
771,OD-2025-01541,CUST-63265,Women,24,28-07-2025,Jul,Delivered,Amazon,SKU-3755,Western Dress,L,4,INR,2021.66,Kolkata,West Bengal,906527,India,FALSE
772,OD-2025-07762,CUST-67747,Women,58,04-02-2025,Feb,Delivered,Myntra,SKU-9081,Ethnic Dress,XXL,2,INR,2423.45,Lucknow,Uttar Pradesh,906528,India,TRUE
773,OD-2025-05905,CUST-93269,Women,47,06-04-2025,Apr,Delivered,Amazon,SKU-4968,Saree,XL,3,INR,4180.65,Ahmedabad,Gujarat,906529,India,FALSE
774,OD-2025-05142,CUST-13293,Women,23,21-01-2025,Jan,Delivered,Ajio,SKU-4123,Blouse,M,1,INR,3015.14,Pune,Maharashtra,906530,India,TRUE
775,OD-2025-06024,CUST-61956,Men,46,17-11-2025,Nov,Delivered,Meesho,SKU-9580,Blouse,M,1,INR,3641.27,Lucknow,Uttar Pradesh,906531,India,FALSE
776,OD-2025-02008,CUST-14742,Women,39,03-03-2025,Mar,Delivered,Nykaa,SKU-4647,Western Dress,L,1,INR,681.97,Kolkata,West Bengal,906532,India,FALSE
777,OD-2025-08636,CUST-85864,Women,28,11-09-2025,Sep,Delivered,Amazon,SKU-6825,Ethnic Dress,XL,3,INR,1532.26,Jaipur,Rajasthan,906533,India,FALSE
778,OD-2025-02869,CUST-55005,Women,58,15-10-2025,Oct,Cancelled,Flipkart,SKU-4068,Ethnic Dress,M,2,INR,3462.6,Ahmedabad,Gujarat,906534,India,FALSE
779,OD-2025-05935,CUST-42906,Men,43,13-01-2025,Jan,Delivered,Flipkart,SKU-5515,Kurta,XXL,1,INR,2572.05,Kolkata,West Bengal,906535,India,FALSE
780,OD-2025-06875,CUST-31948,Women,40,09-12-2025,Dec,Delivered,Meesho,SKU-4449,Saree,XS,2,INR,3178.56,Bengaluru,Karnataka,906536,India,FALSE
781,OD-2025-01068,CUST-13039,Men,26,22-07-2025,Jul,Delivered,Flipkart,SKU-3733,Saree,M,1,INR,4281.7,Pune,Maharashtra,906537,India,FALSE
782,OD-2025-03649,CUST-55382,Women,39,08-12-2025,Dec,Delivered,Flipkart,SKU-4228,Kurta,S,2,INR,3830,Bengaluru,Karnataka,906538,India,FALSE
783,OD-2025-02726,CUST-34266,Men,56,03-05-2025,May,Cancelled,Flipkart,SKU-2833,Kurta,XXL,1,INR,606.88,Hyderabad,Telangana,906539,India,FALSE
784,OD-2025-03036,CUST-29734,Women,44,02-02-2025,Feb,Cancelled,Flipkart,SKU-5137,Western Dress,XXL,1,INR,2532.69,Kolkata,West Bengal,906540,India,FALSE
785,OD-2025-09019,CUST-32107,Men,49,22-06-2025,Jun,Shipped,Ajio,SKU-6581,Top,S,2,INR,3379.72,Bengaluru,Karnataka,906541,India,FALSE
786,OD-2025-03925,CUST-86292,Women,61,25-01-2025,Jan,Delivered,Ajio,SKU-7395,Ethnic Dress,L,1,INR,3596.38,Chennai,Tamil Nadu,906542,India,FALSE
787,OD-2025-07406,CUST-34986,Men,55,24-02-2025,Feb,Delivered,Nykaa,SKU-9132,Blouse,XS,4,INR,3654.14,Mumbai,Maharashtra,906543,India,FALSE
788,OD-2025-01887,CUST-53030,Women,45,04-04-2025,Apr,Cancelled,Flipkart,SKU-2048,Western Dress,XL,1,INR,2070.32,Mumbai,Maharashtra,906544,India,FALSE
789,OD-2025-03283,CUST-64270,Men,25,10-07-2025,Jul,Delivered,Myntra,SKU-1474,Blouse,S,1,INR,3923.06,Lucknow,Uttar Pradesh,906545,India,FALSE
790,OD-2025-00339,CUST-12185,Men,61,12-06-2025,Jun,Delivered,Myntra,SKU-7000,Western Dress,XS,3,INR,2193.91,Lucknow,Uttar Pradesh,906546,India,FALSE
791,OD-2025-09179,CUST-83651,Women,29,02-04-2025,Apr,Delivered,Myntra,SKU-7872,Ethnic Dress,XS,1,INR,2678.32,Bengaluru,Karnataka,906547,India,FALSE
792,OD-2025-04914,CUST-68749,Women,32,04-02-2025,Feb,Delivered,Amazon,SKU-3226,Kurta,L,4,INR,3161.68,Kolkata,West Bengal,906548,India,FALSE
794,OD-2025-04291,CUST-43676,Men,50,09-06-2025,Jun,Delivered,Amazon,SKU-3886,Kurta,XXL,1,INR,2236.45,Bengaluru,Karnataka,906550,India,FALSE
795,OD-2025-05781,CUST-79845,Women,41,15-02-2025,Feb,Cancelled,Ajio,SKU-8813,Ethnic Dress,L,1,INR,3439.16,Pune,Maharashtra,906551,India,FALSE
796,OD-2025-09962,CUST-57025,Women,22,20-07-2025,Jul,Delivered,Amazon,SKU-3288,Saree,S,1,INR,1285.79,Mumbai,Maharashtra,906552,India,FALSE
797,OD-2025-04476,CUST-11585,Men,37,14-03-2025,Mar,Delivered,Ajio,SKU-5191,Top,M,1,INR,937.25,Hyderabad,Telangana,906553,India,FALSE
798,OD-2025-04254,CUST-24287,Men,44,05-02-2025,Feb,Delivered,Myntra,SKU-2412,Blouse,M,1,INR,843.27,Hyderabad,Telangana,906554,India,FALSE
799,OD-2025-05229,CUST-19154,Men,57,21-03-2025,Mar,Shipped,Amazon,SKU-5874,Saree,S,1,INR,3682.35,Pune,Maharashtra,906555,India,FALSE
800,OD-2025-00889,CUST-53800,Men,31,24-03-2025,Mar,Delivered,Amazon,SKU-2194,Blouse,S,4,INR,1770.59,Bengaluru,Karnataka,906556,India,FALSE
801,OD-2025-02536,CUST-43898,Women,63,06-09-2025,Sep,Delivered,Nykaa,SKU-3444,Top,XS,2,INR,3316.76,Hyderabad,Telangana,906557,India,FALSE
802,OD-2025-02818,CUST-41912,Women,42,20-09-2025,Sep,Cancelled,Myntra,SKU-1993,Western Dress,S,1,INR,4402.53,Kolkata,West Bengal,906558,India,TRUE
803,OD-2025-01843,CUST-69046,Men,56,20-12-2025,Dec,Delivered,Myntra,SKU-3096,Ethnic Dress,M,1,INR,650.73,Lucknow,Uttar Pradesh,906559,India,FALSE
804,OD-2025-03936,CUST-10409,Men,43,12-02-2025,Feb,Delivered,Flipkart,SKU-6508,Saree,M,4,INR,4168.85,Ahmedabad,Gujarat,906560,India,FALSE
